Date,Total Assets,Distribution,Weights
2023-05-17,17671.170976638798,"{'VRTX': 6141.6002197265625, 'UNH': 4263.675018310547, 'CRL': 4525.939971923828, 'MOH': 2659.139923095703, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-05-18,17552.14700508118,"{'VRTX': 6110.279846191406, 'UNH': 4214.6015625, 'CRL': 4582.9798736572275, 'MOH': 2563.4698791503906, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-05-19,17570.53180122376,"{'VRTX': 6150.6002197265625, 'UNH': 4210.995574951172, 'CRL': 4561.590042114258, 'MOH': 2566.5301208496094, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-05-22,17649.831193923954,"{'VRTX': 6119.460021972656, 'UNH': 4226.825500488282, 'CRL': 4630.819915771485, 'MOH': 2591.909912109375, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-05-23,17516.99450874329,"{'VRTX': 6003.18017578125, 'UNH': 4216.4483642578125, 'CRL': 4652.90007019043, 'MOH': 2563.6500549316406, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-05-24,17440.188280105594,"{'VRTX': 6009.300109863281, 'UNH': 4228.672302246094, 'CRL': 4585.7401123046875, 'MOH': 2535.659912109375, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-05-25,17212.46145820618,"{'VRTX': 5987.340087890625, 'UNH': 4201.1455078125, 'CRL': 4482.469985961914, 'MOH': 2460.6900329589844, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-05-26,17177.40614509583,"{'VRTX': 5939.81982421875, 'UNH': 4234.7406005859375, 'CRL': 4464.7598876953125, 'MOH': 2457.269989013672, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-05-30,17094.15936470032,"{'VRTX': 5855.3997802734375, 'UNH': 4220.053802490234, 'CRL': 4509.15007019043, 'MOH': 2428.7398681640625, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-05-31,17102.96165657044,"{'VRTX': 5824.2601318359375, 'UNH': 4285.045623779297, 'CRL': 4447.7401123046875, 'MOH': 2465.0999450683594, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-01,17309.76829719544,"{'VRTX': 5825.159912109375, 'UNH': 4341.242614746094, 'CRL': 4515.819915771485, 'MOH': 2546.730010986328, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-02,17682.59544563294,"{'VRTX': 6008.039978027344, 'UNH': 4393.569671630859, 'CRL': 4615.639831542969, 'MOH': 2584.5301208496094, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-05,17699.511690139774,"{'VRTX': 6019.560241699219, 'UNH': 4381.345458984375, 'CRL': 4579.530014038087, 'MOH': 2638.2601318359375, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-06,17535.393526077274,"{'VRTX': 5947.380065917969, 'UNH': 4287.947662353516, 'CRL': 4636.340042114258, 'MOH': 2582.909912109375, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-07,17400.511140823368,"{'VRTX': 5843.699890136719, 'UNH': 4240.105499267578, 'CRL': 4679.34992980957, 'MOH': 2556.5399780273433, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-08,17637.566652297977,"{'VRTX': 5986.439758300781, 'UNH': 4311.341125488282, 'CRL': 4672.909957885742, 'MOH': 2586.0599670410156, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-09,17541.649827957157,"{'VRTX': 6013.979736328125, 'UNH': 4341.154449462891, 'CRL': 4546.639831542969, 'MOH': 2559.0599670410156, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-12,17867.782197952274,"{'VRTX': 6130.800109863281, 'UNH': 4332.096221923828, 'CRL': 4726.0399017333975, 'MOH': 2598.0301208496094, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-13,17961.10536384583,"{'VRTX': 6157.800109863281, 'UNH': 4320.83935546875, 'CRL': 4784.0, 'MOH': 2617.6500549316406, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-14,17512.41668891907,"{'VRTX': 6137.279846191406, 'UNH': 4044.2511291503906, 'CRL': 4770.659957885742, 'MOH': 2479.409912109375, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-15,17838.95726203919,"{'VRTX': 6283.439758300781, 'UNH': 4114.101654052734, 'CRL': 4806.310028076172, 'MOH': 2554.2899780273433, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-16,17723.540834426884,"{'VRTX': 6262.020263671875, 'UNH': 4048.7546997070317, 'CRL': 4829.770126342774, 'MOH': 2502.179901123047, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-20,17722.725053787235,"{'VRTX': 6168.4200439453125, 'UNH': 4145.009216308594, 'CRL': 4819.189971923828, 'MOH': 2509.2899780273433, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-21,17761.987901687626,"{'VRTX': 6179.039978027344, 'UNH': 4210.00213623047, 'CRL': 4745.129943847655, 'MOH': 2547.0, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-22,17860.78863716126,"{'VRTX': 6266.880065917969, 'UNH': 4230.312835693359, 'CRL': 4695.909957885742, 'MOH': 2586.8699340820312, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-23,17910.115648269657,"{'VRTX': 6246.0, 'UNH': 4212.2098388671875, 'CRL': 4779.629943847655, 'MOH': 2591.4600219726562, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-26,17920.217409133915,"{'VRTX': 6254.1002197265625, 'UNH': 4230.401275634766, 'CRL': 4744.90007019043, 'MOH': 2610.0, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-27,17906.533998489384,"{'VRTX': 6248.159912109375, 'UNH': 4261.30828857422, 'CRL': 4699.590042114258, 'MOH': 2616.659912109375, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-28,17917.927736282352,"{'VRTX': 6314.039978027344, 'UNH': 4189.691711425782, 'CRL': 4732.020126342774, 'MOH': 2601.360076904297, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-29,18019.390062332157,"{'VRTX': 6267.2398681640625, 'UNH': 4207.264617919922, 'CRL': 4811.139831542969, 'MOH': 2652.929901123047, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-06-30,18206.459733963016,"{'VRTX': 6334.380065917969, 'UNH': 4244.353912353516, 'CRL': 4835.75, 'MOH': 2711.159912109375, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-03,18042.7873249054,"{'VRTX': 6256.2601318359375, 'UNH': 4219.981292724609, 'CRL': 4799.409957885742, 'MOH': 2686.320098876953, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-05,17975.404939651493,"{'VRTX': 6269.7601318359375, 'UNH': 4161.169006347657, 'CRL': 4759.159957885742, 'MOH': 2704.5, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-06,17923.380006790165,"{'VRTX': 6223.68017578125, 'UNH': 4144.743896484375, 'CRL': 4769.280014038087, 'MOH': 2704.860076904297, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-07,17659.637514114384,"{'VRTX': 6087.2398681640625, 'UNH': 4076.041717529297, 'CRL': 4758.469985961914, 'MOH': 2657.070098876953, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-10,17890.068483352665,"{'VRTX': 6200.279846191406, 'UNH': 4089.0226135253906, 'CRL': 4802.40007019043, 'MOH': 2717.5501098632812, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-11,17821.22532844544,"{'VRTX': 6151.31982421875, 'UNH': 4087.6097717285156, 'CRL': 4791.129943847655, 'MOH': 2710.3499450683594, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-12,17776.99107551575,"{'VRTX': 6229.079956054687, 'UNH': 3988.795166015625, 'CRL': 4853.0, 'MOH': 2625.3001098632812, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-13,17734.88951301575,"{'VRTX': 6282.359802246094, 'UNH': 3953.913848876953, 'CRL': 4810.680084228515, 'MOH': 2607.1199340820312, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-14,18131.16850471497,"{'VRTX': 6349.31982421875, 'UNH': 4240.2030029296875, 'CRL': 4773.879943847655, 'MOH': 2686.9498901367188, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-17,18313.19682502747,"{'VRTX': 6443.640197753906, 'UNH': 4274.7308349609375, 'CRL': 4814.819915771485, 'MOH': 2699.1900329589844, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-18,18316.130022048954,"{'VRTX': 6461.640197753906, 'UNH': 4415.3140869140625, 'CRL': 4630.819915771485, 'MOH': 2727.5399780273433, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-19,18487.574159622196,"{'VRTX': 6454.2601318359375, 'UNH': 4447.98797607422, 'CRL': 4692.460098266601, 'MOH': 2812.0501098632812, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-20,18592.271913528446,"{'VRTX': 6512.760131835938, 'UNH': 4452.755767822266, 'CRL': 4691.770126342774, 'MOH': 2854.1700439453125, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-21,18691.044115066532,"{'VRTX': 6524.279846191406, 'UNH': 4472.978302001953, 'CRL': 4746.7401123046875, 'MOH': 2866.230010986328, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-24,18592.15968513489,"{'VRTX': 6426.8997802734375, 'UNH': 4491.96405029297, 'CRL': 4766.75, 'MOH': 2825.730010986328, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-25,18733.18901252747,"{'VRTX': 6445.079956054687, 'UNH': 4511.833099365234, 'CRL': 4854.610168457031, 'MOH': 2840.8499450683594, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-26,18601.37520027161,"{'VRTX': 6334.380065917969, 'UNH': 4485.959197998047, 'CRL': 4899.689971923828, 'MOH': 2800.5301208496094, 'cash': 80.81584358215517}","{'VRTX': 18, 'UNH': 9, 'CRL': 23, 'MOH': 9}"
2023-07-27,18397.624635696415,"{'VRTX': 7342.4403076171875, 'UNH': 5452.942840576172, 'CRL': 5421.259857177735, 'cash': 180.9816303253191}","{'VRTX': 21, 'UNH': 11, 'CRL': 26}"
2023-07-28,18516.674654006958,"{'VRTX': 7435.049743652344, 'UNH': 5427.903137207031, 'CRL': 5472.7401428222665, 'cash': 180.9816303253191}","{'VRTX': 21, 'UNH': 11, 'CRL': 26}"
2023-07-31,18493.408052444458,"{'VRTX': 7399.139923095703, 'UNH': 5465.246673583984, 'CRL': 5448.039825439453, 'cash': 180.9816303253191}","{'VRTX': 21, 'UNH': 11, 'CRL': 26}"
2023-08-01,18373.235689163208,"{'VRTX': 7302.539794921875, 'UNH': 5447.654327392578, 'CRL': 5442.059936523437, 'cash': 180.9816303253191}","{'VRTX': 21, 'UNH': 11, 'CRL': 26}"
2023-08-02,18511.943239212036,"{'UNH': 9410.703247070312, 'CRL': 9064.439758300783, 'cash': 36.80023384094375}","{'UNH': 19, 'CRL': 44}"
2023-08-03,18316.381685256958,"{'UNH': 9411.821746826172, 'CRL': 8867.759704589844, 'cash': 36.80023384094375}","{'UNH': 19, 'CRL': 44}"
2023-08-04,18512.512941360477,"{'UNH': 9372.11297607422, 'CRL': 9103.599731445314, 'cash': 36.80023384094375}","{'UNH': 19, 'CRL': 44}"
2023-08-07,18590.558961868286,"{'UNH': 9521.438781738281, 'CRL': 9032.319946289062, 'cash': 36.80023384094375}","{'UNH': 19, 'CRL': 44}"
2023-08-08,18541.824464797974,"{'UNH': 9430.463989257812, 'CRL': 9074.56024169922, 'cash': 36.80023384094375}","{'UNH': 19, 'CRL': 44}"
2023-08-09,18892.554933547974,"{'UNH': 9360.554565429688, 'CRL': 9495.200134277344, 'cash': 36.80023384094375}","{'UNH': 19, 'CRL': 44}"
2023-08-10,18997.73535346985,"{'UNH': 18772.190185546875, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-11,19166.63635444642,"{'UNH': 18941.09118652344, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-14,19275.507143020634,"{'UNH': 19049.961975097656, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-15,19117.42004585267,"{'UNH': 18891.87487792969, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-16,19000.718019485477,"{'UNH': 18775.1728515625, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-17,18642.781862258915,"{'UNH': 18417.236694335938, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-18,18809.819276809696,"{'UNH': 18584.27410888672, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-21,18781.482789993293,"{'UNH': 18555.937622070316, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-22,18582.38055610657,"{'UNH': 18356.835388183594, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-23,18474.25543403626,"{'UNH': 18248.71026611328, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-24,18424.29461860657,"{'UNH': 18198.749450683594, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-25,18462.32245063782,"{'UNH': 18236.777282714844, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-28,18542.86023139954,"{'UNH': 18317.315063476562, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-29,18600.651124954227,"{'UNH': 18375.10595703125, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-30,18552.181642532352,"{'UNH': 18326.636474609375, 'cash': 225.54516792297727}",{'UNH': 38}
2023-08-31,17994.77215766907,"{'UNH': 17769.226989746094, 'cash': 225.54516792297727}",{'UNH': 38}
2023-09-01,17982.093507766727,"{'UNH': 17756.54833984375, 'RMD': 157.553955078125, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-05,18147.241472244266,"{'UNH': 17926.941833496094, 'RMD': 152.3084259033203, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-06,18002.39438056946,"{'UNH': 17782.648986816406, 'RMD': 151.75418090820312, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-07,18293.025392532356,"{'UNH': 18076.08093261719, 'RMD': 148.9532470703125, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-08,18209.65303230286,"{'UNH': 17995.232360839844, 'RMD': 146.42945861816406, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-11,18161.149095535282,"{'UNH': 17943.205017089844, 'RMD': 149.95286560058594, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-12,18178.097917556766,"{'UNH': 17962.667724609375, 'RMD': 147.43898010253906, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-13,18173.249818801884,"{'UNH': 17960.422607421875, 'RMD': 144.83599853515625, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-14,18315.27377510071,"{'UNH': 18101.159912109375, 'RMD': 146.12265014648438, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-15,18429.07980537415,"{'UNH': 18217.192810058594, 'RMD': 143.89578247070312, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-18,18405.777757644657,"{'UNH': 18193.237548828125, 'RMD': 144.5489959716797, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-19,18201.319993972782,"{'UNH': 17991.11553955078, 'RMD': 142.21324157714844, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-20,18628.099412918094,"{'UNH': 18420.438537597656, 'RMD': 139.66966247558594, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-21,18960.56324958802,"{'UNH': 18757.682739257816, 'RMD': 134.88929748535156, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-22,19146.532365798954,"{'UNH': 18943.33514404297, 'RMD': 135.2060089111328, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-25,19304.65170478821,"{'UNH': 19099.791748046875, 'RMD': 136.86874389648438, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-26,19128.72595405579,"{'UNH': 18919.006469726562, 'RMD': 141.728271484375, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-27,19069.739809036262,"{'UNH': 18854.62634277344, 'RMD': 147.12225341796875, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-28,19309.554323196415,"{'UNH': 19093.055236816406, 'RMD': 148.50787353515625, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-09-29,19086.18426704407,"{'UNH': 18871.8427734375, 'RMD': 146.35028076171875, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-02,19472.611940383915,"{'UNH': 19260.36865234375, 'RMD': 144.2520751953125, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-03,19280.56859016419,"{'UNH': 19069.473388671875, 'RMD': 143.10398864746094, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-04,19326.999162673954,"{'UNH': 19112.519104003906, 'RMD': 146.4888458251953, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-05,19534.516984939582,"{'UNH': 19322.50134277344, 'RMD': 144.02442932128906, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-06,19856.72514533997,"{'UNH': 19643.650512695312, 'RMD': 145.0834197998047, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-09,19920.30665779114,"{'UNH': 19707.281494140625, 'RMD': 145.03395080566406, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-10,19839.172655105594,"{'UNH': 19622.317260742188, 'RMD': 148.8641815185547, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-11,19828.93702888489,"{'UNH': 19618.198120117188, 'RMD': 142.74769592285156, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-12,19873.865007400516,"{'UNH': 19670.974609375, 'RMD': 134.89918518066406, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-13,20396.554201126102,"{'UNH': 20189.75439453125, 'RMD': 138.80859375, 'cash': 67.99121284485227}","{'UNH': 38, 'RMD': 1}"
2023-10-16,20346.25815010071,"{'RMD': 20269.32113647461, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-17,20432.362962722782,"{'RMD': 20355.42594909668, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-18,20517.031847000126,"{'RMD': 20440.094833374023, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-19,20496.939912796024,"{'RMD': 20420.002899169922, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-20,20771.047349929813,"{'RMD': 20694.11033630371, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-23,21119.77659797669,"{'RMD': 21042.839584350586, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-24,20494.0724811554,"{'RMD': 20417.135467529297, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-25,20240.059190750126,"{'RMD': 20163.122177124023, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-26,19986.048112869266,"{'RMD': 19909.111099243164, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-27,19400.52786445618,"{'RMD': 19323.590850830078, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-30,19802.35548591614,"{'RMD': 19725.41847229004, 'cash': 76.93701362610227}",{'RMD': 145}
2023-10-31,20343.388505935673,"{'RMD': 20266.45149230957, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-01,21198.706193923954,"{'RMD': 21121.76918029785, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-02,21617.753892898563,"{'RMD': 21540.81687927246, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-03,22006.664796829227,"{'RMD': 21929.727783203125, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-06,22160.22284126282,"{'RMD': 22083.28582763672, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-07,21640.715471267704,"{'RMD': 21563.7784576416, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-08,21496.746507644657,"{'RMD': 21419.809494018555, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-09,20725.06888008118,"{'RMD': 20648.131866455078, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-10,20750.984178543094,"{'RMD': 20674.047164916992, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-13,20653.084398269657,"{'RMD': 20576.147384643555, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-14,21285.109697341923,"{'RMD': 21208.17268371582, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-15,21981.92434883118,"{'RMD': 21904.987335205078, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-16,21514.021898269657,"{'RMD': 21437.084884643555, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-17,21519.783311843876,"{'RMD': 21442.846298217773, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-20,21846.593080520634,"{'RMD': 21769.65606689453, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-21,22035.19308662415,"{'RMD': 21958.256072998047, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-22,22048.1496295929,"{'RMD': 21971.212615966797, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-24,22230.99485969544,"{'RMD': 22154.057846069336, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-27,22042.39264106751,"{'RMD': 21965.455627441406, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-28,22490.134569168094,"{'RMD': 22413.197555541992, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-29,22946.523042678837,"{'RMD': 22869.586029052734, 'cash': 76.93701362610227}",{'RMD': 145}
2023-11-30,22785.27426338196,"{'RMD': 22708.33724975586, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-01,23060.255647659305,"{'RMD': 22983.318634033203, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-04,23332.360750198368,"{'RMD': 23255.423736572266, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-05,23248.857866287235,"{'RMD': 23171.920852661133, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-06,23687.964311599735,"{'RMD': 23611.027297973633, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-07,23614.539476394657,"{'RMD': 23537.602462768555, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-08,23525.27739143372,"{'RMD': 23448.340377807617, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-11,23621.739030838016,"{'RMD': 23544.802017211914, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-12,24224.972749710087,"{'RMD': 24148.035736083984, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-13,24854.119554519657,"{'RMD': 24777.182540893555, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-14,24931.863237380985,"{'RMD': 24854.926223754883, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-15,24415.010896682743,"{'RMD': 24338.07388305664, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-18,24538.825975418094,"{'RMD': 24461.888961791992, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-19,25067.194505691532,"{'RMD': 24990.25749206543, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-20,25123.341737747196,"{'RMD': 25046.404724121094, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-21,25244.27610969544,"{'RMD': 25167.339096069336, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-22,24753.33906745911,"{'RMD': 24676.402053833008, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-26,25039.838853836063,"{'RMD': 24962.90184020996, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-27,24980.813127517704,"{'RMD': 24903.8761138916, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-28,24983.6916217804,"{'RMD': 24906.754608154297, 'cash': 76.93701362610227}",{'RMD': 145}
2023-12-29,24842.601152420048,"{'RMD': 24765.664138793945, 'cash': 76.93701362610227}",{'RMD': 145}
2024-01-02,24808.050371170048,"{'RMD': 24731.113357543945, 'cash': 76.93701362610227}",{'RMD': 145}
2024-01-03,23945.67030525208,"{'RMD': 23868.733291625977, 'cash': 76.93701362610227}",{'RMD': 145}
2024-01-04,24203.376298904423,"{'RMD': 24126.43928527832, 'cash': 76.93701362610227}",{'RMD': 145}
2024-01-05,24093.96032905579,"{'RMD': 24017.023315429688, 'cash': 76.93701362610227}",{'RMD': 145}
2024-01-08,24950.57898139954,"{'RMD': 24873.641967773438, 'cash': 76.93701362610227}",{'RMD': 145}
2024-01-09,25679.065919876102,"{'RMD': 25602.12890625, 'cash': 76.93701362610227}",{'RMD': 145}
2024-01-10,25601.32002449036,"{'RMD': 25524.383010864258, 'cash': 76.93701362610227}",{'RMD': 145}
2024-01-11,25687.705827713016,"{'RMD': 25610.768814086914, 'cash': 76.93701362610227}",{'RMD': 145}
